CredibleSet	variant	AllCellTypes	TargetGenes	TopGene	chr	start	end	nSNP	AnyCoding	AnyPromoter	AnySpliceSite	Trait	Source	LocusID	BestSNPPos	BestSNP	BestSNPNearestGene	CodingVariantGene	SpliceSiteVariantGene	PromoterVariantGene
CAD_Harst2017-rs2891168	rs1537373	H1_Derived_Mesenchymal_Stem_Cells-Roadmap,trophoblast_cell-ENCODE,IMR90-Roadmap,astrocyte-ENCODE,fibroblast_of_lung-Roadmap,PC-9-ENCODE,fibroblast_of_lung_fetal-ENCODE,keratinocyte-Roadmap,foreskin_fibroblast-Roadmap,fibroblast_of_dermis-Roadmap,fibroblast_of_arm-ENCODE,astrocyte-Roadmap,skeletal_muscle_myoblast-Roadmap,fibroblast_of_dermis-ENCODE,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,IMR90-ENCODE,epithelial_cell_of_prostate-ENCODE,HCT116-AID_ENCODE_DHS_Auxin6hr,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,keratinocyte-ENCODE,HeLa-S3-ENCODE,myotube-ENCODE,PC-9-ENCODE,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,astrocyte-Roadmap,HeLa-S3-ENCODE,trophoblast_cell-ENCODE,fibroblast_of_lung-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,foreskin_fibroblast-Roadmap,fibroblast_of_arm-ENCODE,HCT116-AID_ENCODE_DHS_Auxin6hr,keratinocyte-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IMR90-ENCODE,keratinocyte-ENCODE,skeletal_muscle_myoblast-Roadmap,IMR90-Roadmap,astrocyte-ENCODE,myotube-ENCODE,fibroblast_of_dermis-ENCODE,fibroblast_of_dermis-Roadmap,MCF-7-ENCODE,mammary_epithelial_cell-Roadmap,epithelial_cell_of_prostate-ENCODE,fibroblast_of_lung_fetal-ENCODE,astrocyte-Roadmap,foreskin_fibroblast-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,mammary_epithelial_cell-Roadmap,fibroblast_of_dermis-ENCODE,fibroblast_of_dermis-Roadmap,astrocyte-ENCODE,fibroblast_of_arm-ENCODE,IMR90-Roadmap,PC-9-ENCODE,skeletal_muscle_myoblast-Roadmap,MCF-7-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,fibroblast_of_lung_fetal-ENCODE,IMR90-ENCODE,HeLa-S3-ENCODE,fibroblast_of_lung-Roadmap,trophoblast_cell-ENCODE,keratinocyte-Roadmap,keratinocyte-ENCODE,myotube-ENCODE,epithelial_cell_of_prostate-ENCODE,fibroblast_of_lung_fetal-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,IMR90-ENCODE,astrocyte-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,astrocyte-ENCODE,fibroblast_of_lung-Roadmap,trophoblast_cell-ENCODE,myotube-ENCODE,IMR90-Roadmap,fibroblast_of_dermis-Roadmap,keratinocyte-Roadmap,skeletal_muscle_myoblast-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,astrocyte-ENCODE,PC-9-ENCODE,astrocyte-Roadmap,keratinocyte-Roadmap,fibroblast_of_lung-Roadmap,keratinocyte-ENCODE,IMR90-Roadmap,epithelial_cell_of_prostate-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,fibroblast_of_lung_fetal-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,fibroblast_of_dermis-Roadmap,astrocyte-Roadmap,MCF-7-ENCODE,PC-9-ENCODE,fibroblast_of_lung-Roadmap,skeletal_muscle_myoblast-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,keratinocyte-Roadmap,astrocyte-ENCODE,myotube-ENCODE,fibroblast_of_lung_fetal-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,MCF-7-ENCODE,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,fibroblast_of_lung-Roadmap,astrocyte-Roadmap,astrocyte-ENCODE,myotube-ENCODE,keratinocyte-Roadmap,skeletal_muscle_myoblast-Roadmap,astrocyte-Roadmap,myotube_originated_from_skeletal_muscle_myoblast-Roadmap,PC-9-ENCODE,fibroblast_of_lung-Roadmap,HeLa-S3-ENCODE,mammary_epithelial_cell-Roadmap,astrocyte-ENCODE,IMR90-ENCODE,MCF-7-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,fibroblast_of_lung_fetal-ENCODE,myotube-ENCODE,fibroblast_of_dermis-Roadmap,foreskin_fibroblast-Roadmap,IMR90-Roadmap,keratinocyte-ENCODE	CDKN2A,CDKN2B,DMRTA1,ELAVL2,FOCAD,HACD4,IFNA2,IFNW1,KLHL9,MLLT3,MTAP	CDKN2B	chr9	22088090	22125347	25	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2891168	22088090	rs10738606	CDKN2B-AS1	NA	NA	NA
CAD_Harst2017-rs2891168	rs4977574	small_intestine_fetal-Roadmap	CDKN2B	CDKN2B	chr9	22088090	22125347	25	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2891168	22088090	rs10738606	CDKN2B-AS1	NA	NA	NA
CAD_Harst2017-rs2891168	rs10757272	small_intestine_fetal-Roadmap,LoVo,large_intestine_fetal-Roadmap	CDKN2B	CDKN2B	chr9	22088090	22125347	25	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2891168	22088090	rs10738606	CDKN2B-AS1	NA	NA	NA
CAD_Harst2017-rs2954029	rs2001844	adrenal_gland_fetal-ENCODE,adrenal_gland_fetal-Roadmap,thyroid_gland-ENCODE,adrenal_gland_fetal-ENCODE,uterus-ENCODE,adrenal_gland_fetal-Roadmap,adrenal_gland_fetal-Roadmap,thyroid_gland-ENCODE,adrenal_gland_fetal-ENCODE	NSMCE2,TRIB1,WASHC5	TRIB1	chr8	126475770	126491733	22	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2954029	126475770	rs6999569	TRIB1	NA	NA	NA
CAD_Harst2017-rs2954029	rs6999569	HeLa-S3-ENCODE,HeLa-S3-ENCODE,HeLa-S3-ENCODE	NSMCE2,TRIB1,WASHC5	TRIB1	chr8	126475770	126491733	22	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2954029	126475770	rs6999569	TRIB1	NA	NA	NA
CAD_Harst2017-rs2954029	rs6982502	adrenal_gland_fetal-Roadmap,adrenal_gland_fetal-ENCODE,uterus-ENCODE,adrenal_gland_fetal-ENCODE,adrenal_gland_fetal-Roadmap,adrenal_gland_fetal-Roadmap,adrenal_gland_fetal-ENCODE	NSMCE2,TRIB1,WASHC5	TRIB1	chr8	126475770	126491733	22	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2954029	126475770	rs6999569	TRIB1	NA	NA	NA
CAD_Harst2017-rs2954029	rs2980856	HeLa-S3-ENCODE,HeLa-S3-ENCODE,HeLa-S3-ENCODE	NSMCE2,TRIB1,WASHC5	TRIB1	chr8	126475770	126491733	22	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2954029	126475770	rs6999569	TRIB1	NA	NA	NA
CAD_Harst2017-rs2954029	rs6982636	adrenal_gland_fetal-Roadmap,adrenal_gland_fetal-ENCODE,adrenal_gland_fetal-ENCODE,adrenal_gland_fetal-Roadmap,uterus-ENCODE,adrenal_gland_fetal-ENCODE,adrenal_gland_fetal-Roadmap	NSMCE2,TRIB1,WASHC5	TRIB1	chr8	126475770	126491733	22	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs2954029	126475770	rs6999569	TRIB1	NA	NA	NA
CAD_Harst2017-rs3130683	rs9267658	HT29,thyroid_gland-ENCODE	SLC44A4	SLC44A4	chr6	31845985	32026257	7	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3130683	31845985	rs9267658	SLC44A4	NA	NA	NA
CAD_Harst2017-rs3130683	rs3128761	fibroblast_of_arm-ENCODE,Eahy926_VEGF,fibroblast_of_arm-ENCODE,adrenal_gland-ENCODE,adrenal_gland-ENCODE,fibroblast_of_arm-ENCODE,Eahy926_VEGF	C2,EHMT2,ZBTB12	EHMT2	chr6	31845985	32026257	7	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3130683	31845985	rs9267658	SLC44A4	NA	NA	NA
CAD_Harst2017-rs36096196	rs11806567	endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013	CDK11A,CDK11B,CEP104,CFAP74,DFFB,FAAP20,MORN1,PEX10,RER1,SKI	SKI	chr1	2251982	2252205	2	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs36096196	2252205	rs36096196	MORN1	NA	NA	NA
CAD_Harst2017-rs36096196	rs36096196	endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013,endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013	CDK11A,CDK11B,CEP104,CFAP74,DFFB,FAAP20,MORN1,PEX10,RER1,SKI	SKI	chr1	2251982	2252205	2	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs36096196	2252205	rs36096196	MORN1	NA	NA	NA
CAD_Harst2017-rs3851738	rs17685540	TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b,TeloHAEC_IL1b	ADAT1,BCAR1,CFDP1,CHST6,GABARAPL2,GLG1,KARS,LDHD,PSMD7,RFWD3,TERF2IP,TMEM170A,TMEM231,WDR59,ZFP1,ZNRF1	BCAR1	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
CAD_Harst2017-rs3851738	rs11862095	Eahy926_Ctrl,Eahy926_IL1b	CTRB2	CTRB2	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
CAD_Harst2017-rs3851738	rs4888409	uterus-ENCODE,endothelial_cell_of_umbilical_vein-Roadmap,uterus-ENCODE,fibroblast_of_arm-ENCODE,TeloHAEC_TNF,endothelial_cell_of_umbilical_vein-Roadmap,TeloHAEC_VEGF,cardiac_muscle_cell-ENCODE,TeloHAEC_Ctrl,teloHAEC,coronary_artery-ENCODE,endothelial_cell_of_umbilical_vein-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,TeloHAEC_Ctrl,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,TeloHAEC_VEGF,uterus-ENCODE,fibroblast_of_arm-ENCODE,endothelial_cell_of_umbilical_vein-Roadmap,endothelial_cell_of_umbilical_vein-Roadmap,cardiac_muscle_cell-ENCODE,teloHAEC,uterus-ENCODE,fibroblast_of_arm-ENCODE	BCAR1,CFDP1,CHST6,CTRB1,CTRB2,GABARAPL2,TMEM170A	CFDP1	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
CAD_Harst2017-rs3851738	rs7206541	uterus-ENCODE,endothelial_cell_of_umbilical_vein-Roadmap,cardiac_muscle_cell-ENCODE,uterus-ENCODE,TeloHAEC_Ctrl,fibroblast_of_arm-ENCODE,endothelial_cell_of_umbilical_vein-Roadmap,TeloHAEC_VEGF,endothelial_cell_of_umbilical_vein-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,TeloHAEC_VEGF,TeloHAEC_Ctrl,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,fibroblast_of_arm-ENCODE,uterus-ENCODE,endothelial_cell_of_umbilical_vein-Roadmap,fibroblast_of_arm-ENCODE,endothelial_cell_of_umbilical_vein-Roadmap,uterus-ENCODE,cardiac_muscle_cell-ENCODE	BCAR1,CFDP1,CHST6,CTRB1,CTRB2,GABARAPL2,TMEM170A	CFDP1	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
CAD_Harst2017-rs3851738	rs35787595	muscle_of_leg_fetal-Roadmap,H7,GM12878-Roadmap,cardiac_muscle_cell-ENCODE,H1-hESC-ENCODE,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,pancreas-Roadmap,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,uterus-ENCODE,thymus_fetal-Roadmap,keratinocyte-ENCODE,adrenal_gland_fetal-ENCODE,bipolar_neuron_from_iPSC-ENCODE,trophoblast_cell-ENCODE,HT29,fibroblast_of_arm-ENCODE,CD19-positive_B_cell-Roadmap,A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,stomach_fetal-Roadmap,psoas_muscle-Roadmap,mammary_epithelial_cell-ENCODE,A673-ENCODE,T-cell-ENCODE,LoVo,stomach_fetal-ENCODE,IMR90-ENCODE,muscle_of_trunk_fetal-ENCODE,induced_pluripotent_stem_cell-ENCODE,muscle_of_leg_fetal-ENCODE,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,gastrocnemius_medialis-ENCODE,placenta-ENCODE,H1-hESC-Roadmap,myotube-ENCODE,H9-ENCODE,MM.1S-ENCODE,fibroblast_of_dermis-Roadmap,K562-Roadmap,large_intestine_fetal-Roadmap,iPS_DF_19.11_Cell_Line-Roadmap,CD56-positive_natural_killer_cells-Roadmap,adrenal_gland_fetal-Roadmap,Karpas-422-ENCODE,CD34-positive_mobilized-Roadmap,iPS_DF_19.11-ENCODE,foreskin_fibroblast-Roadmap,CD8-positive_alpha-beta_T_cell-ENCODE,HAP1,osteoblast-ENCODE,MCF-7-ENCODE,muscle_of_trunk_fetal-Roadmap,spinal_cord_fetal-ENCODE,CD8-positive_alpha-beta_T_cell-ENCODE,CD19-positive_B_cell-Roadmap,foreskin_fibroblast-Roadmap,iPS_DF_19.11_Cell_Line-Roadmap,adrenal_gland_fetal-Roadmap,fibroblast_of_dermis-Roadmap,myotube-ENCODE,fibroblast_of_arm-ENCODE,CD56-positive_natural_killer_cells-Roadmap,IMR90-ENCODE,keratinocyte-ENCODE,adrenal_gland_fetal-ENCODE,stomach_fetal-Roadmap,placenta-ENCODE,H1-hESC-ENCODE,large_intestine_fetal-Roadmap,H7,CD8-positive_alpha-beta_T_cell-ENCODE,induced_pluripotent_stem_cell-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,iPS_DF_19.11-ENCODE,muscle_of_trunk_fetal-ENCODE,T-cell-ENCODE,H9-ENCODE,K562-Roadmap	CFDP1,CTRB1,TMEM170A	CFDP1	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
CAD_Harst2017-rs3851738	rs11644741	mammary_epithelial_cell-ENCODE	CFDP1	CFDP1	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
CAD_Harst2017-rs3851738	rs4888376	TeloHAEC_IL1b,TeloHAEC_VEGF,spleen-ENCODE,TeloHAEC_Ctrl,megakaryocyte-erythroid_progenitor-Corces2016,THP_pmaLPS_ATAC_48h,TeloHAEC_IL1b,TeloHAEC_Ctrl,TeloHAEC_VEGF,thyroid_gland-ENCODE,THP_pmaLPS_ATAC_2h,THP1-Engreitz,erythroblast-Corces2016,spleen-ENCODE,spleen-ENCODE,TeloHAEC_VEGF,TeloHAEC_IL1b,TeloHAEC_Ctrl,TeloHAEC_Ctrl,spleen-ENCODE,TeloHAEC_IL1b,TeloHAEC_VEGF,spleen-ENCODE,TeloHAEC_Ctrl,spleen-ENCODE,TeloHAEC_IL1b,TeloHAEC_Ctrl,TeloHAEC_VEGF,spleen-ENCODE,TeloHAEC_Ctrl,spleen-ENCODE,TeloHAEC_VEGF,TeloHAEC_IL1b,spleen-ENCODE,TeloHAEC_VEGF,TeloHAEC_IL1b,TeloHAEC_Ctrl,TeloHAEC_Ctrl,TeloHAEC_VEGF,spleen-ENCODE,TeloHAEC_IL1b,spleen-ENCODE,TeloHAEC_VEGF,TeloHAEC_VEGF,TeloHAEC_IL1b,spleen-ENCODE,TeloHAEC_VEGF,TeloHAEC_Ctrl,spleen-ENCODE,TeloHAEC_IL1b,TeloHAEC_Ctrl,TeloHAEC_VEGF,TeloHAEC_Ctrl,TeloHAEC_VEGF,spleen-ENCODE,TeloHAEC_IL1b,spleen-ENCODE,TeloHAEC_IL1b,TeloHAEC_Ctrl,TeloHAEC_VEGF,TeloHAEC_IL1b,spleen-ENCODE,TeloHAEC_Ctrl,TeloHAEC_VEGF,spleen-ENCODE,TeloHAEC_IL1b,TeloHAEC_Ctrl,TeloHAEC_VEGF,TeloHAEC_Ctrl,TeloHAEC_IL1b,spleen-ENCODE,TeloHAEC_VEGF,TeloHAEC_VEGF,TeloHAEC_Ctrl,TeloHAEC_IL1b,spleen-ENCODE	ADAT1,BCAR1,CFDP1,CHST6,CTRB2,FA2H,GABARAPL2,GLG1,KARS,LDHD,MLKL,MON1B,PSMD7,RFWD3,TERF2IP,TMEM170A,TMEM231,WDR59,ZFP1,ZNRF1	BCAR1	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
CAD_Harst2017-rs3851738	rs3743609	ovary-Roadmap,CD19-positive_B_cell-Roadmap,trophoblast_cell-ENCODE,TeloHAEC_IL1b,small_intestine_fetal-Roadmap,spinal_cord_fetal-ENCODE,CD14-positive_monocyte-Roadmap,muscle_of_leg_fetal-Roadmap,muscle_of_trunk_fetal-Roadmap,HCT116-AID_ENCODE_DHS_untreated,H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap,bipolar_neuron_from_iPSC-ENCODE,H9-ENCODE,cardiac_muscle_cell-ENCODE,H1-hESC-ENCODE,CD4-positive_helper_T_cell-ENCODE,HeLa-S3-ENCODE,MDA-MB-231,CD14-positive_monocyte-ENCODE,thymus_fetal-ENCODE,U937_LPS_4hr-Engreitz,adrenal_gland_fetal-ENCODE,stomach_fetal-Roadmap,LNCAP,adrenal_gland_fetal-Roadmap,TeloHAEC_TNF,mammary_epithelial_cell-ENCODE,HCT116-AID_ENCODE_DHS_Auxin6hr,A673-ENCODE,T-cell-ENCODE,placenta-Roadmap,stomach_fetal-ENCODE,Karpas-422-ENCODE,thymus_fetal-Roadmap,osteoblast-ENCODE,MCF10A_treated_with_TAM24hr-Ji2017,uterus-ENCODE,K562-Roadmap,keratinocyte-ENCODE,fibroblast_of_arm-ENCODE,Eahy926_TNF,iPS_DF_19.11_Cell_Line-Roadmap,H9-Roadmap,CD56-positive_natural_killer_cells-Roadmap,MCF-7-ENCODE,A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap,Eahy926_VEGF,H7,GM12878-Roadmap,iPS_DF_19.11-ENCODE,psoas_muscle-Roadmap,foreskin_fibroblast-Roadmap,astrocyte-Roadmap,gastrocnemius_medialis-ENCODE,HAP1,MM.1S-ENCODE,fibroblast_of_dermis-Roadmap,OCI-LY7-ENCODE,muscle_of_trunk_fetal-ENCODE,HCT116-ENCODE,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017,large_intestine_fetal-Roadmap,fibroblast_of_dermis-ENCODE,induced_pluripotent_stem_cell-ENCODE,astrocyte-ENCODE,CD34-positive_mobilized-Roadmap,Eahy926_Ctrl,H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap,TeloHAEC_VEGF,B_cell-ENCODE,myotube-ENCODE,pancreatic-acinar-cell-AMP,LoVo,Eahy926_IL1b,CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016,CD14-positive_monocyte-Novakovic2016,CD3-positive_T_cell-Roadmap,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,Adipocyte-Claussnitzer_d14,mammary_epithelial_cell-Roadmap,pancreas-Roadmap,muscle_of_leg_fetal-ENCODE,IMR90-ENCODE,PC-9-ENCODE,CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016,body_of_pancreas-ENCODE,IMR90-Roadmap,H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap,H1-hESC-Roadmap,CD14-positive_monocytes-Roadmap,CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016,placenta-ENCODE,HepG2-Roadmap,liver-ENCODE,dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017,CD8-positive_alpha-beta_T_cell-ENCODE,HT29,breast_epithelium-ENCODE,TeloHAEC_Ctrl,MCF10A-Ji2017,H9-Roadmap,CD8-positive_alpha-beta_T_cell-ENCODE,CD14-positive_monocyte-ENCODE,induced_pluripotent_stem_cell-ENCODE,H9-Roadmap,CD8-positive_alpha-beta_T_cell-ENCODE,CD56-positive_natural_killer_cells-Roadmap,fibroblast_of_dermis-ENCODE,astrocyte-ENCODE,iPS_DF_19.11-ENCODE,astrocyte-Roadmap,H9-ENCODE,fibroblast_of_dermis-Roadmap,placenta-Roadmap,H1-hESC-ENCODE,PC-9-ENCODE,CD3-positive_T_cell-Roadmap,B_cell-ENCODE,fibroblast_of_arm-ENCODE,CD14-positive_monocyte-Roadmap,U937_LPS_4hr-Engreitz,LNCAP,adrenal_gland_fetal-Roadmap,H7,IMR90-Roadmap,myotube-ENCODE,foreskin_fibroblast-Roadmap,placenta-ENCODE,CD4-positive_helper_T_cell-ENCODE,iPS_DF_19.11_Cell_Line-Roadmap,CD19-positive_B_cell-Roadmap,large_intestine_fetal-Roadmap,stomach_fetal-Roadmap,MDA-MB-231,T-cell-ENCODE,H1_Derived_Mesenchymal_Stem_Cells-Roadmap,Adipocyte-Claussnitzer_d14,adrenal_gland_fetal-ENCODE,pancreatic-acinar-cell-AMP,muscle_of_trunk_fetal-ENCODE,keratinocyte-ENCODE,IMR90-ENCODE,K562-Roadmap	CFDP1,CHST6,CTRB1,TMEM170A	CFDP1	chr16	75312548	75491327	235	FALSE	FALSE	FALSE	CAD_Harst2017	Harst2017	rs3851738	75312548	rs11646044	CFDP1	NA	NA	NA
