chr	start	end	variant	PosteriorProb	Disease	CredibleSet	CellType
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD4-positive_helper_T_cell-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	small_intestine_fetal-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Karpas-422-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD4-positive_helper_T_cell-Corces2016
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	keratinocyte-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	keratinocyte-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	SK-N-SH-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	iPS_DF_19.11_Cell_Line-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	muscle_of_leg_fetal-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	liver-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	placenta-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	LoVo
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	skeletal_muscle_myoblast-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	mammary_epithelial_cell-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD34-positive_mobilized-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	mammary_epithelial_cell-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	THP_pmaLPS_ATAC_12h
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MM.1S-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	sigmoid_colon-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD19-positive_B_cell-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MDA-MB-231
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	psoas_muscle-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H9-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach_fetal-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	uterus-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HeLa-S3-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	spinal_cord_fetal-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	muscle_of_trunk_fetal-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	bipolar_neuron_from_iPSC-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	hepatocyte-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD8-positive_alpha-beta_T_cell-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	muscle_of_trunk_fetal-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HepG2-Roadmap
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	B_cell-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	A673-ENCODE
chr1	38397369	38397369	rs35267671	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HAP1
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Eahy926_TNF
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_TNF
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	THP1-Engreitz
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	coronary_artery-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD34-positive_mobilized-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	THP-1_macrophage-VanBortle2017
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Panc1-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	coronary_artery_smooth_muscle_cell-Miller2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD19-positive_B_cell-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	THP-1_monocyte-VanBortle2017
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	pancreatic-acinar-cell-AMP
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD8-positive_alpha-beta_T_cell-Corces2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD56-positive_natural_killer_cells-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Eahy926_IL1b
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	osteoblast-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Eahy926_Ctrl
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD4-positive_helper_T_cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD8-positive_alpha-beta_T_cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	endothelial_cell_of_umbilical_vein-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_VEGF
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	THP_pmaLPS_ATAC_120h
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	ovary-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD3-positive_T_cell-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	eahy926
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Eahy926_VEGF
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	IMR90-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Karpas-422-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	small_intestine_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	K562-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	muscle_of_leg_fetal-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	small_intestine_fetal-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	iPS_DF_19.11-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	PC-9-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	iPS_DF_19.11_Cell_Line-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	induced_pluripotent_stem_cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	keratinocyte-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	IMR90-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	spinal_cord_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HT29
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	spleen-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HepG2-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	hepatocyte-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	muscle_of_trunk_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HeLa-S3-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	skeletal_muscle_myoblast-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	psoas_muscle-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MDA-MB-231
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MCF-7-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MCF10A_treated_with_TAM24hr-Ji2017
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MCF10A-Ji2017
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	mammary_epithelial_cell-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MM.1S-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	placenta-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	mammary_epithelial_cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HeLa-S3-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	LoVo
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	LNCAP
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	liver-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	muscle_of_leg_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	large_intestine_fetal-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	placenta-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	large_intestine_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	keratinocyte-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_Ctrl
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	GM12878-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	GM12878-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	T-cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	gastrocnemius_medialis-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	foreskin_fibroblast-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_lung-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_lung_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	myotube_originated_from_skeletal_muscle_myoblast-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_dermis-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	NCCIT
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_dermis-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	pancreatic-alpha-cell-AMP
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_IL1b
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_arm-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	erythroblast-Corces2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	epithelial_cell_of_prostate-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H9-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HCT116-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HCT116-AID_ENCODE_DHS_untreated
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HCT116-AID_ENCODE_DHS_Auxin6hr
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	muscle_of_trunk_fetal-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HAP1
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	pancreatic-ductal-cell-AMP
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H9-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	pancreatic-beta-cell-AMP
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	OCI-LY7-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H7
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach_fetal-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H1-hESC-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H1-hESC-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	myotube-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H1_Derived_Mesenchymal_Stem_Cells-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	B_cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	adrenal_gland_fetal-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	bipolar_neuron_from_iPSC-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	A673-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	astrocyte-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	cardiac_muscle_cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	trophoblast_cell-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocytes-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	adrenal_gland_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	transverse_colon-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	thymus_fetal-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	thymus_fetal-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	THP_pmaLPS_ATAC_48h
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	white_adipose-Loft2014
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	astrocyte-Roadmap
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Adipocyte-Claussnitzer_d2
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	uterus-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	body_of_pancreas-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	adipose_tissue-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Adipocyte-Claussnitzer_d0
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	THP_pmaLPS_ATAC_96h
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	brite_adipose-Loft2014
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	breast_epithelium-ENCODE
chr1	38455891	38455891	rs4360494	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	thyroid_gland-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_dermis-Roadmap
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	MM.1S-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	T-cell-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Eahy926_Ctrl
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	hepatocyte-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_Ctrl
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	pancreatic-ductal-cell-AMP
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Eahy926_IL1b
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	white_adipose-Loft2014
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	OCI-LY7-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_TNF
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HeLa-S3-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_IL1b
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	psoas_muscle-Roadmap
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	TeloHAEC_VEGF
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	body_of_pancreas-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	placenta-Roadmap
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_arm-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Karpas-422-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	bipolar_neuron_from_iPSC-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	uterus-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	PC-9-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach_fetal-Roadmap
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	gastrocnemius_medialis-ENCODE
chr1	38456106	38456106	rs4072980	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	spinal_cord_fetal-ENCODE
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	pancreas-Roadmap
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	keratinocyte-Roadmap
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	large_intestine_fetal-Roadmap
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	T-cell-ENCODE
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach_fetal-ENCODE
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	keratinocyte-ENCODE
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD4-positive_helper_T_cell-ENCODE
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach-Roadmap
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	adipose_tissue-ENCODE
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	stomach_fetal-Roadmap
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD3-positive_T_cell-Roadmap
chr1	38461319	38461319	rs61776719	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	HT29
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	iPS_DF_19.11-ENCODE
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	psoas_muscle-Roadmap
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	CD14-positive_monocyte-Novakovic2016
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	H9-Roadmap
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	Adipocyte-Claussnitzer_d14
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	fibroblast_of_arm-ENCODE
chr1	38461821	38461821	rs67631072	NA	CAD_Harst2017	CAD_Harst2017-rs61776719	uterus-ENCODE
