CredibleSet	TargetGene	chr	start	end	variant	PosteriorProb	Disease	chr.1	start.1	end.1	name	class	activity_base	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	MaxABC	GeneRank
CAD_Harst2017-rs11057401	CCDC92	chr12	124426736	124426736	rs7131882	NA	CAD_Harst2017	chr12	124426318	124427230	genic|chr12:124426168-124427380	genic	5.823056	124457532	NA	0.607707	True	30758	False	0.007876	0.02558	0.025415	0.007825	0.001216	0.009041	0.052647	0.018227	0.147991	0.037157	foreskin_fibroblast-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124426736	124426736	rs7131882	NA	CAD_Harst2017	chr12	124426464	124427220	genic|chr12:124426314-124427370	genic	7.226232	124457532	NA	0.630235	True	30690	False	0.007876	0.02563	0.025464	0.007825	0.001216	0.009041	0.065333	0.022477	0.184007	0.044829	myotube_originated_from_skeletal_muscle_myoblast-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124427524	124427524	rs35825716	NA	CAD_Harst2017	chr12	124426719	124427907	genic|chr12:124426569-124428057	genic	21.677507	124457532	NA	0.686166	True	30219	False	0.007876	0.025979	0.025809	0.007825	0.001216	0.009041	0.195976	0.057394	0.559467	0.102653	osteoblast-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124423275	124423275	rs4930722	NA	CAD_Harst2017	chr12	124422158	124423379	genic|chr12:124422008-124423529	genic	11.228289	124457532	NA	0.658506	True	34763.5	False	0.00788	0.022982	0.022847	0.007834	0.001216	0.00905	0.10161	0.035876	0.256535	0.064513	CD56-positive_natural_killer_cells-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124423275	124423275	rs4930722	NA	CAD_Harst2017	chr12	124422186	124423580	genic|chr12:124422036-124423730	genic	8.99322	124457532	NA	0.600823	True	34649	False	0.00788	0.023048	0.022913	0.007834	0.001216	0.009049	0.081383	0.030219	0.206061	0.052788	CD3-positive_T_cell-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457270	124458209	promoter|chr12:124457120-124458359	promoter	19.468291	124457532	NA	0.906754	True	207.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.64052	0.190212	2.403089	0.405103	coronary_artery-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124426736	124426736	rs7131882	NA	CAD_Harst2017	chr12	124426475	124427219	genic|chr12:124426325-124427369	genic	7.896336	124457532	NA	0.646611	True	30685	False	0.007876	0.025633	0.025467	0.007825	0.001216	0.009041	0.071392	0.02457	0.201099	0.049485	myotube-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457289	124458534	promoter|chr12:124457139-124458684	promoter	18.936053	124457532	NA	0.824874	True	379.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.623009	0.208301	2.337392	0.489996	liver-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456085	124458810	promoter|chr12:124455935-124458960	promoter	23.648173	124457532	NA	0.944924	True	84.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.778041	0.260132	2.919037	0.54723	H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457121	124458164	promoter|chr12:124456971-124458314	promoter	6.244498	124457532	NA	0.631742	True	110.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.205448	0.10027	0.770796	0.241296	CD4-positive_helper_T_cell-Corces2016	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124432706	124432706	rs7955815	NA	CAD_Harst2017	chr12	124432700	124434685	genic|chr12:124432550-124434835	genic	20.929788	124457532	NA	0.782956	True	23839.5	False	0.008475	0.031969	0.031722	0.00841	0.001216	0.009625	0.201459	0.058172	0.663929	0.103217	bipolar_neuron_from_iPSC-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457278	124458295	promoter|chr12:124457128-124458445	promoter	18.695669	124457532	NA	0.792651	True	254.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.6151	0.1753	2.30772	0.381743	transverse_colon-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457192	124458590	promoter|chr12:124457042-124458740	promoter	20.949471	124457532	NA	0.81693	True	359	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.689252	0.220649	2.58592	0.483896	erythroblast-Corces2016	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124433905	124433905	rs2178663	NA	CAD_Harst2017	chr12	124433902	124434634	genic|chr12:124433752-124434784	genic	6.996048	124457532	NA	0.604326	True	23264	False	0.008475	0.03266	0.032403	0.008409	0.001216	0.009624	0.067333	0.022284	0.226695	0.04171	large_intestine_fetal-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456256	124458868	promoter|chr12:124456106-124459018	promoter	19.816198	124457532	NA	0.782956	True	30	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.651966	0.188257	2.446033	0.38027	bipolar_neuron_from_iPSC-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475156	124476137	genic|chr12:124475006-124476287	genic	7.184023	124457532	NA	0.927815	True	18114.5	False	0.009467	0.040652	0.040283	0.009381	0.001216	0.010597	0.076126	0.023051	0.289391	0.049866	breast_epithelium-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124433905	124433905	rs2178663	NA	CAD_Harst2017	chr12	124433357	124434284	genic|chr12:124433207-124434434	genic	5.734455	124457532	NA	0.84125	True	23711.5	False	0.008475	0.03212	0.031871	0.008409	0.001216	0.009625	0.055195	0.015755	0.182761	0.028907	hepatocyte-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124451504	124451504	rs34854841	NA	CAD_Harst2017	chr12	124451255	124451798	genic|chr12:124451105-124451948	genic	3.230264	124457532	NA	0.407528	True	6005.5	False	0.031514	0.106803	0.10525	0.031056	0.001216	0.032272	0.104247	0.042825	0.339984	0.07686	Adipocyte-Claussnitzer_d2	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457390	124458413	promoter|chr12:124457240-124458563	promoter	12.175531	124457532	NA	0.726006	True	369.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.400583	0.147503	1.502899	0.362382	BJAB_anti-IgM_anti-CD40_4hr-Engreitz	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457351	124458249	promoter|chr12:124457201-124458399	promoter	11.851096	124457532	NA	0.802306	True	268	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.389909	0.3084	1.462852	0.611074	pancreatic-beta-cell-AMP	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124451504	124451504	rs34854841	NA	CAD_Harst2017	chr12	124451309	124451772	genic|chr12:124451159-124451922	genic	1.948855	124457532	NA	0.454375	True	5991.5	False	0.031514	0.107021	0.105464	0.031056	0.001216	0.032272	0.062893	0.025536	0.205533	0.059599	Adipocyte-Claussnitzer_d0	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456999	124458405	promoter|chr12:124456849-124458555	promoter	8.397073	124457532	NA	0.613859	True	170	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.276269	0.125169	1.036502	0.330928	THP_pmaLPS_ATAC_120h	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456567	124458061	promoter|chr12:124456417-124458211	promoter	21.261818	124457532	NA	0.84125	True	218	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.699528	0.199669	2.624475	0.415111	hepatocyte-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475162	124476316	genic|chr12:124475012-124476466	genic	16.401376	124457532	NA	0.604326	True	18207	False	0.009467	0.040471	0.040105	0.009381	0.001216	0.010597	0.173803	0.057519	0.657769	0.121024	large_intestine_fetal-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124423275	124423275	rs4930722	NA	CAD_Harst2017	chr12	124422032	124423537	genic|chr12:124421882-124423687	genic	8.187754	124457532	NA	0.588602	True	34747.5	False	0.00788	0.022991	0.022856	0.007834	0.001216	0.009049	0.074095	0.027905	0.187142	0.049804	T-cell-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124433905	124433905	rs2178663	NA	CAD_Harst2017	chr12	124433765	124434492	genic|chr12:124433615-124434642	genic	4.331036	124457532	NA	0.722381	True	23403.5	False	0.008475	0.032489	0.032235	0.008409	0.001216	0.009625	0.041685	0.015173	0.139612	0.032092	HepG2-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456126	124458896	promoter|chr12:124455976-124459046	promoter	10.375604	124457532	NA	0.62225	True	21	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.341364	0.117806	1.280724	0.296038	spinal_cord_fetal-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124427524	124427524	rs35825716	NA	CAD_Harst2017	chr12	124426879	124427841	genic|chr12:124426729-124427991	genic	7.299019	124457532	NA	0.62058	True	30172	False	0.007876	0.026014	0.025844	0.007825	0.001216	0.00904	0.065986	0.027411	0.188633	0.055442	astrocyte-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124433905	124433905	rs2178663	NA	CAD_Harst2017	chr12	124432700	124434685	genic|chr12:124432550-124434835	genic	20.929788	124457532	NA	0.782956	True	23839.5	False	0.008475	0.031969	0.031722	0.00841	0.001216	0.009625	0.201459	0.058172	0.663929	0.103217	bipolar_neuron_from_iPSC-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456877	124458357	promoter|chr12:124456727-124458507	promoter	13.737526	124457532	NA	0.748696	True	85	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.451974	0.182812	1.695706	0.44604	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456239	124458784	promoter|chr12:124456089-124458934	promoter	21.636417	124457532	NA	0.781489	True	20.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.711853	0.206669	2.670714	0.470725	body_of_pancreas-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457269	124458109	promoter|chr12:124457119-124458259	promoter	9.015919	124457532	NA	0.637812	True	157	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.29663	0.139374	1.112889	0.323849	coronary_artery_smooth_muscle_cell-Miller2016	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456364	124458062	promoter|chr12:124456214-124458212	promoter	11.799245	124457532	NA	0.717207	True	319	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.388203	0.105337	1.456452	0.284044	psoas_muscle-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456244	124458907	promoter|chr12:124456094-124459057	promoter	8.931067	124457532	NA	0.588602	True	43.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.293838	0.110662	1.102416	0.293386	T-cell-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456926	124458064	promoter|chr12:124456776-124458214	promoter	11.154193	124457532	NA	0.741608	True	37	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.366981	0.120182	1.37683	0.293982	pancreas-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475147	124476366	genic|chr12:124474997-124476516	genic	15.78999	124457532	NA	0.672641	True	18224.5	False	0.009467	0.040437	0.040071	0.009381	0.001216	0.010597	0.167325	0.048424	0.632721	0.105952	small_intestine_fetal-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456386	124458616	promoter|chr12:124456236-124458766	promoter	9.979854	124457532	NA	0.657487	True	31	True	0.125372	0.123436	0.032182	0.031685	0.001216	0.032901	0.328344	0.112065	1.231874	0.304744	Eahy926_TNF	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124426736	124426736	rs7131882	NA	CAD_Harst2017	chr12	124426719	124427907	genic|chr12:124426569-124428057	genic	21.677507	124457532	NA	0.686166	True	30219	False	0.007876	0.025979	0.025809	0.007825	0.001216	0.009041	0.195976	0.057394	0.559467	0.102653	osteoblast-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456824	124458162	promoter|chr12:124456674-124458312	promoter	16.200535	124457532	NA	0.718103	True	39	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.533009	0.196689	1.99973	0.450506	megakaryocyte-erythroid_progenitor-Corces2016	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124426736	124426736	rs7131882	NA	CAD_Harst2017	chr12	124426455	124427193	genic|chr12:124426305-124427343	genic	10.9374	124457532	NA	0.61889	True	30708	False	0.007876	0.025616	0.025451	0.007825	0.001216	0.009041	0.098887	0.040643	0.278365	0.076137	skeletal_muscle_myoblast-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456427	124458428	promoter|chr12:124456277-124458578	promoter	15.11513	124457532	NA	0.739979	True	104.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.497298	0.127709	1.865752	0.331765	gastrocnemius_medialis-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457284	124458260	promoter|chr12:124457134-124458410	promoter	7.656574	124457532	NA	0.407528	True	240	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.251906	0.103484	0.945097	0.213657	Adipocyte-Claussnitzer_d2	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456261	124458640	promoter|chr12:124456111-124458790	promoter	7.899535	124457532	NA	0.58076	True	81.5	True	0.125372	0.123436	0.032182	0.031685	0.001216	0.032901	0.2599	0.108221	0.975087	0.300559	TeloHAEC_IL1b	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456528	124458433	promoter|chr12:124456378-124458583	promoter	10.726876	124457532	NA	0.686166	True	51.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.352922	0.103357	1.324083	0.242948	osteoblast-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456556	124458194	promoter|chr12:124456406-124458344	promoter	12.8155	124457532	NA	0.735009	True	157	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.421639	0.163543	1.581895	0.415325	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124427306	124427306	rs11057401	NA	CAD_Harst2017	chr12	124426719	124427907	genic|chr12:124426569-124428057	genic	21.677507	124457532	NA	0.686166	True	30219	False	0.007876	0.025979	0.025809	0.007825	0.001216	0.009041	0.195976	0.057394	0.559467	0.102653	osteoblast-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124427306	124427306	rs11057401	NA	CAD_Harst2017	chr12	124426879	124427841	genic|chr12:124426729-124427991	genic	7.299019	124457532	NA	0.62058	True	30172	False	0.007876	0.026014	0.025844	0.007825	0.001216	0.00904	0.065986	0.027411	0.188633	0.055442	astrocyte-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456253	124458700	promoter|chr12:124456103-124458850	promoter	11.715342	124457532	NA	0.60119	True	55.5	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.385443	0.117916	1.446096	0.30687	stomach_fetal-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457275	124458545	promoter|chr12:124457125-124458695	promoter	16.693454	124457532	NA	0.459223	True	378	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.549226	0.180605	2.060574	0.374741	Adipocyte-Claussnitzer_d14	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124457321	124458165	promoter|chr12:124457171-124458315	promoter	8.380334	124457532	NA	0.738512	True	211	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.275719	0.108117	1.034435	0.282068	dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124433905	124433905	rs2178663	NA	CAD_Harst2017	chr12	124433690	124434234	genic|chr12:124433540-124434384	genic	6.130766	124457532	NA	0.672641	True	23570	False	0.008475	0.032288	0.032037	0.008409	0.001216	0.009625	0.059008	0.017077	0.196412	0.03289	small_intestine_fetal-Roadmap	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124458002	124458002	rs12823740	NA	CAD_Harst2017	chr12	124456185	124458471	promoter|chr12:124456035-124458621	promoter	18.495133	124457532	NA	0.679974	True	204	True	0.032182	0.125372	0.123436	0.031685	0.001216	0.032901	0.608502	0.149697	2.282966	0.384127	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475890	124476930	genic|chr12:124475740-124477080	genic	3.905821	124457532	NA	0.678467	True	18878	False	0.009467	0.03921	0.038862	0.009383	0.001216	0.010599	0.041396	0.018871	0.151786	0.047376	mammary_epithelial_cell-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	CCDC92	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475400	124476088	genic|chr12:124475250-124476238	genic	3.897946	124457532	NA	0.59789	True	18212	False	0.009467	0.040461	0.040095	0.009381	0.001216	0.010597	0.041306	0.016703	0.156288	0.047602	keratinocyte-ENCODE	0.3084	3
CAD_Harst2017-rs11057401	DNAH10	chr12	124426736	124426736	rs7131882	NA	CAD_Harst2017	chr12	124426719	124427907	genic|chr12:124426569-124428057	genic	21.677507	124247041	NA	0.421175	True	180272	False	0.002088	0.005444	0.005457	0.002093	0.001216	0.003309	0.071725	0.024206	0.118296	0.030156	osteoblast-ENCODE	0.025899	4
CAD_Harst2017-rs11057401	DNAH10	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475147	124476366	genic|chr12:124474997-124476516	genic	15.78999	124247041	NA	0.440036	True	228715.5	False	0.002639	0.004421	0.004436	0.002648	0.001216	0.003864	0.06101	0.021529	0.070051	0.020341	small_intestine_fetal-Roadmap	0.025899	4
CAD_Harst2017-rs11057401	DNAH10	chr12	124423275	124423275	rs4930722	NA	CAD_Harst2017	chr12	124422158	124423379	genic|chr12:124422008-124423529	genic	11.228289	124247041	NA	0.449629	True	175727.5	False	0.00243	0.005567	0.00558	0.002435	0.001216	0.003651	0.040996	0.015482	0.06265	0.017013	CD56-positive_natural_killer_cells-Roadmap	0.025899	4
CAD_Harst2017-rs11057401	DNAH10	chr12	124427306	124427306	rs11057401	NA	CAD_Harst2017	chr12	124426719	124427907	genic|chr12:124426569-124428057	genic	21.677507	124247041	NA	0.421175	True	180272	False	0.002088	0.005444	0.005457	0.002093	0.001216	0.003309	0.071725	0.024206	0.118296	0.030156	osteoblast-ENCODE	0.025899	4
CAD_Harst2017-rs11057401	DNAH10	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475162	124476316	genic|chr12:124475012-124476466	genic	16.401376	124247041	NA	0.462726	True	228698	False	0.002639	0.004421	0.004437	0.002648	0.001216	0.003864	0.063373	0.025899	0.072768	0.024485	large_intestine_fetal-Roadmap	0.025899	4
CAD_Harst2017-rs11057401	DNAH10	chr12	124427524	124427524	rs35825716	NA	CAD_Harst2017	chr12	124426719	124427907	genic|chr12:124426569-124428057	genic	21.677507	124247041	NA	0.421175	True	180272	False	0.002088	0.005444	0.005457	0.002093	0.001216	0.003309	0.071725	0.024206	0.118296	0.030156	osteoblast-ENCODE	0.025899	4
CAD_Harst2017-rs11057401	EIF2B1	chr12	124475940	124475940	rs7311233	NA	CAD_Harst2017	chr12	124475162	124476316	genic|chr12:124475012-124476466	genic	16.401376	124118323	NA	0.681848	True	357416	False	0.00134	0.002991	0.003009	0.001348	0.001216	0.002563	0.042043	0.016187	0.049345	0.01544	large_intestine_fetal-Roadmap	0.016187	7
CAD_Harst2017-rs11057401	EIF2B1	chr12	124432706	124432706	rs7955815	NA	CAD_Harst2017	chr12	124432700	124434685	genic|chr12:124432550-124434835	genic	20.929788	124118323	NA	0.834243	True	315369.5	False	0.001091	0.003337	0.003355	0.001097	0.001216	0.002313	0.048405	0.015545	0.070212	0.016557	bipolar_neuron_from_iPSC-ENCODE	0.016187	7
CAD_Harst2017-rs11057401	EIF2B1	chr12	124433905	124433905	rs2178663	NA	CAD_Harst2017	chr12	124432700	124434685	genic|chr12:124432550-124434835	genic	20.929788	124118323	NA	0.834243	True	315369.5	False	0.001091	0.003337	0.003355	0.001097	0.001216	0.002313	0.048405	0.015545	0.070212	0.016557	bipolar_neuron_from_iPSC-ENCODE	0.016187	7
CAD_Harst2017-rs11057401	GTF2H3	chr12	124433905	124433905	rs2178663	NA	CAD_Harst2017	chr12	124432700	124434685	genic|chr12:124432550-124434835	genic	20.929788	124118285	NA	0.834365	True	315407.5	False	0.001091	0.003337	0.003354	0.001097	0.001216	0.002313	0.048405	0.015545	0.070205	0.016554	bipolar_neuron_from_iPSC-ENCODE	0.016187	7
