chr	region_start	region_end	Trait	Source	CredibleSet	LeadVariant	LeadVariantPos	gene	pro_start	pro_end	TSS_position	SNP_to_TSS_distance	abs_SNP_to_TSS	rank_SNP_to_TSS	IsThisGeneUbiquitouslyExpressed	LipidLevelsAssociated	BloodPressureAssociated	IntersectsWithECPeak	OnlyIntersectsWithECPeak	CellTypeOftheClosestECPeak	EC_PeakCenter	DistanceToNearestECPeakWithVariant	absDistanceToNearestECPeakWithVariant	RankOfDistanceToECPeakWithVariant	MaxABC	MaxABC.Rank	CellTypesWithEPInteractions	MaxABC.EC.only	MaxABC.Rank.ECOnly	ECCellTypesWithEPInteractions
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	MTHFR	11865910	11866410	11866160	-29635	29635	3	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_Ctrl	11866164	4	4	1	0.430129	1	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|A673-ENCODE|Adipocyte-Claussnitzer_d0|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|brite_adipose-Loft2014|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte-ENCODE|CD14-positive_monocyte-Roadmap|CD14-positive_monocytes-Roadmap|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-ENCODE|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein-Roadmap|epithelial_cell_of_prostate-ENCODE|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H9-ENCODE|H9-Roadmap|HAP1|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|hepatocyte-ENCODE|HepG2-Roadmap|HT29|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|K562-Roadmap|Karpas-422-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|large_intestine_fetal-ENCODE|large_intestine_fetal-Roadmap|LNCAP|LoVo|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MCF-7-ENCODE|MCF10A_treated_with_TAM24hr-Ji2017|MCF10A-Ji2017|MDA-MB-231|MM.1S-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|myotube-ENCODE|OCI-LY7-ENCODE|ovary-Roadmap|Panc1-ENCODE|pancreas-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|psoas_muscle-Roadmap|skeletal_muscle_myoblast-Roadmap|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|T-cell-ENCODE|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|trophoblast_cell-ENCODE|uterus-ENCODE|white_adipose-Loft2014	0.309436	1	Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein-Roadmap|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	NPPA	11907590	11908090	11907840	12045	12045	1	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-24249	24249	3	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	NPPB	11918742	11919242	11918992	23197	23197	2	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-35401	35401	4	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	KIAA2013	11986235	11986735	11986485	90690	90690	6	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-102894	102894	7	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	PLOD1	11994473	11994973	11994723	98928	98928	7	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-111132	111132	8	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	MFN2	12039987	12040487	12040237	144442	144442	10	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-156646	156646	14	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	MIIP	12079048	12079548	12079298	183503	183503	15	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-195707	195707	15	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	TNFRSF8	12123183	12123683	12123433	227638	227638	16	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-239842	239842	16	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	TNFRSF1B	12226809	12227309	12227059	331264	331264	17	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-343468	343468	18	NA	NA	NA	NA	NA	NA
chr1	9895795	13895795	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs55857306	rs55857306	11895795	VPS13D	12289845	12290345	12290095	394300	394300	19	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013	11883591	-406504	406504	19	NA	NA	NA	NA	NA	NA
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	GRHL3	24645561	24646061	24645811	-376503	376503	9	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25022201	376390	376390	9	0.018221	8	H7	NA	NA	NA
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	STPG1	24740012	24740512	24740262	-282052	282052	8	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25022201	281939	281939	8	0.020501	5	Eahy926_IL1b|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1-hESC-Roadmap|H7|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF	0.01827	6	Eahy926_IL1b|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	NIPAL3	24741989	24742489	24742239	-280075	280075	7	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25022201	279962	279962	7	0.020497	6	Eahy926_IL1b|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1-hESC-Roadmap|H7|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF	0.018271	5	Eahy926_IL1b|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	RCAN3AS	24828622	24829122	24828872	-193442	193442	5	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25022201	193329	193329	6	0.023312	3	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1-hESC-Roadmap|H7|H9-Roadmap|iPS_DF_19.11_Cell_Line-Roadmap|placenta-ENCODE|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|trophoblast_cell-ENCODE	0.021991	4	Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	RCAN3	24829136	24829636	24829386	-192928	192928	4	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25022201	192815	192815	5	0.023311	4	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1-hESC-Roadmap|H7|H9-Roadmap|iPS_DF_19.11_Cell_Line-Roadmap|placenta-ENCODE|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|trophoblast_cell-ENCODE	0.022009	3	Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	NCMAP	24882316	24882816	24882566	-139748	139748	3	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25022201	139635	139635	4	0.016916	9	H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|TeloHAEC_TNF	0.016916	7	TeloHAEC_TNF
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	SRRM1	24969343	24969843	24969593	-52721	52721	2	TRUE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25022201	52608	52608	2	0.027153	2	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|CD56-positive_natural_killer_cells-Roadmap|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1-hESC-Roadmap|H7|H9-Roadmap|HT29|iPS_DF_19.11_Cell_Line-Roadmap|osteoblast-ENCODE|placenta-ENCODE|placenta-Roadmap|stomach_fetal-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|trophoblast_cell-ENCODE	0.023039	2	Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	CLIC4	25071509	25072009	25071759	49445	49445	1	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_VEGF	25073539	1780	1780	1	0.263391	1	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|Adipocyte-Claussnitzer_d14|adrenal_gland-ENCODE|B_cell-ENCODE|body_of_pancreas-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d1-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_1h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_4h-Novakovic2016|CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_4h-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD14-positive_monocyte-ENCODE|CD14-positive_monocyte-Novakovic2016|CD14-positive_monocyte-Roadmap|CD19-positive_B_cell-Roadmap|CD56-positive_natural_killer_cells-Roadmap|coronary_artery_smooth_muscle_cell-Miller2016|dendritic_cell_treated_with_Lipopolysaccharide_0_ng-mL_for_0_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_1_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|fibroblast_of_dermis-ENCODE|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|GM12878-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-Roadmap|H7|H9-ENCODE|H9-Roadmap|HAP1|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|hepatocyte-ENCODE|HepG2-Roadmap|HT29|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|K562-Roadmap|Karpas-422-ENCODE|LNCAP|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MCF-7-ENCODE|MCF10A_treated_with_TAM24hr-Ji2017|MCF10A-Ji2017|MDA-MB-231|MM.1S-ENCODE|muscle_of_leg_fetal-Roadmap|myotube_originated_from_skeletal_muscle_myoblast-Roadmap|myotube-ENCODE|OCI-LY7-ENCODE|osteoblast-ENCODE|ovary-Roadmap|Panc1-ENCODE|pancreas-Roadmap|pancreatic-acinar-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|skeletal_muscle_myoblast-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|THP_pmaLPS_ATAC_24h|THP_pmaLPS_ATAC_2h|THP_pmaLPS_ATAC_6h|THP-1_macrophage-VanBortle2017|THP-1_monocyte-VanBortle2017|THP1_LPS_4hr-Engreitz|trophoblast_cell-ENCODE	0.089367	1	eahy926|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|teloHAEC|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	23022314	27022314	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs72654647	rs72654647	25022314	RUNX3	25291251	25291751	25291501	269187	269187	6	FALSE	FALSE	FALSE	TRUE	NA	TeloHAEC_TNF	25181376	-110125	110125	3	0.019729	7	CD14-positive_monocyte_treated_with_RPMI_1h-Novakovic2016	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	SLC2A1	43424597	43425097	43424847	-492562	492562	17	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	430707.5	430707.5	16	0.016594	13	LNCAP	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	FAM183A	43613343	43613843	43613593	-303816	303816	15	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	241961.5	241961.5	14	0.027763	9	LNCAP|ovary-Roadmap	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	EBNA1BP2	43637736	43638236	43637986	-279423	279423	14	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	217568.5	217568.5	13	0.027812	8	brite_adipose-Loft2014|LNCAP|ovary-Roadmap	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	CFAP57	43637750	43638250	43638000	-279409	279409	13	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	217554.5	217554.5	12	0.027812	8	brite_adipose-Loft2014|LNCAP|ovary-Roadmap	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	TMEM125	43735414	43735914	43735664	-181745	181745	10	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	119890.5	119890.5	10	0.037968	7	LNCAP	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	C1orf210	43751000	43751500	43751250	-166159	166159	9	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	104304.5	104304.5	9	0.042184	6	LNCAP	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	TIE1	43766315	43766815	43766565	-150844	150844	8	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	88989.5	88989.5	8	NA	NA	NA	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	MPL	43803224	43803724	43803474	-113935	113935	7	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	52080.5	52080.5	6	NA	NA	NA	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	CDC20	43824375	43824875	43824625	-92784	92784	6	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	30929.5	30929.5	5	0.045839	5	brite_adipose-Loft2014|LNCAP|ovary-Roadmap	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	ELOVL1	43833495	43833995	43833745	-83664	83664	5	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	21809.5	21809.5	4	0.061245	4	brite_adipose-Loft2014|LNCAP|ovary-Roadmap	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	MED8	43855233	43855733	43855483	-61926	61926	3	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	71.5	71.5	2	0.233992	2	adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|brite_adipose-Loft2014|CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-ENCODE|endothelial_cell_of_umbilical_vein-Roadmap|GM12878-ENCODE|GM12878-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|HeLa-S3-Roadmap|HT29|iPS_DF_19.11_Cell_Line-Roadmap|large_intestine_fetal-Roadmap|LNCAP|megakaryocyte-erythroid_progenitor-Corces2016|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|ovary-Roadmap|Panc1-ENCODE|thyroid_gland-ENCODE|white_adipose-Loft2014	0.127872	1	endothelial_cell_of_umbilical_vein-Roadmap
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	SZT2	43855305	43855805	43855555	-61854	61854	2	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	43855554.5	-0.5	0.5	1	0.233982	3	adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|brite_adipose-Loft2014|CD14-positive_monocyte_treated_with_LPS_d1-Novakovic2016|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-ENCODE|endothelial_cell_of_umbilical_vein-Roadmap|GM12878-ENCODE|GM12878-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|HeLa-S3-Roadmap|HT29|iPS_DF_19.11_Cell_Line-Roadmap|large_intestine_fetal-Roadmap|LNCAP|megakaryocyte-erythroid_progenitor-Corces2016|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|ovary-Roadmap|Panc1-ENCODE|thyroid_gland-ENCODE|white_adipose-Loft2014	0.127871	2	endothelial_cell_of_umbilical_vein-Roadmap
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	HYI	43919410	43919910	43919660	2251	2251	1	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_Ctrl	43912351	-7309	7309	3	0.278634	1	adipose_tissue-ENCODE|body_of_pancreas-ENCODE|brite_adipose-Loft2014|CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016|Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF|fibroblast_of_dermis-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|hepatocyte-ENCODE|large_intestine_fetal-Roadmap|LNCAP|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|ovary-Roadmap|pancreas-Roadmap|placenta-ENCODE|placenta-Roadmap|small_intestine_fetal-Roadmap|stomach-Roadmap|uterus-ENCODE|white_adipose-Loft2014	0.030053	3	Eahy926_Ctrl|Eahy926_IL1b|Eahy926_TNF
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	PTPRF	43996280	43996780	43996530	79121	79121	4	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_Ctrl	43912351	-84179	84179	7	0.0198	11	LNCAP	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	KDM4A	44115546	44116046	44115796	198387	198387	11	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_Ctrl	43912351	-203445	203445	11	0.022025	10	LNCAP	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	ST3GAL3	44172953	44173453	44173203	255794	255794	12	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_Ctrl	43912351	-260852	260852	15	0.017287	12	LNCAP	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	ARTN	44398741	44399241	44398991	481582	481582	16	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_Ctrl	43912351	-486640	486640	17	NA	NA	NA	NA	NA	NA
chr1	41917409	45917409	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs2251804	rs2251804	43917409	IPO13	44412227	44412727	44412477	495068	495068	18	FALSE	FALSE	FALSE	TRUE	NA	Eahy926_Ctrl	43912351	-500126	500126	18	NA	NA	NA	NA	NA	NA
chr1	111076819	115076819	UKBB_DBP	UKBB_DBP	UKBB_DBP-rs12117479	rs12117479	113076819	CTTNBP2NL	112938549	112939049	112938799	-138020	138020	4	FALSE	FALSE	FALSE	TRUE	NA	endothelial_cell_of_umbilical_vein-Roadmap	113106430.5	167631.5	167631.5	8	0.145379	4	body_of_pancreas-ENCODE|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013|gastrocnemius_medialis-ENCODE|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|large_intestine_fetal-Roadmap|muscle_of_trunk_fetal-Roadmap|ovary-Roadmap|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|stomach_fetal-ENCODE|T-cell-ENCODE	0.145379	4	endothelial_cell_of_umbilical_vein_VEGF_stim_12_hours-Zhang2013|endothelial_cell_of_umbilical_vein_VEGF_stim_4_hours-Zhang2013
