chr	region_start	region_end	Trait	Source	CredibleSet	LeadVariant	LeadVariantPos	gene	pro_start	pro_end	TSS_position	SNP_to_TSS_distance	abs_SNP_to_TSS	rank_SNP_to_TSS	IsThisGeneUbiquitouslyExpressed	LipidLevelsAssociated	BloodPressureAssociated	IntersectsWithECPeak	OnlyIntersectsWithECPeak	CellTypeOftheClosestECPeak	EC_PeakCenter	DistanceToNearestECPeakWithVariant	absDistanceToNearestECPeakWithVariant	RankOfDistanceToECPeakWithVariant	MaxABC	MaxABC.Rank	CellTypesWithEPInteractions	MaxABC.EC.only	MaxABC.Rank.ECOnly	ECCellTypesWithEPInteractions
chr1	36461319	40461319	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61776719	rs61776719	38461319	YRDC	38273615	38274115	38273865	-187454	187454	7	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.034092	7	A673-ENCODE|adipose_tissue-ENCODE|cardiac_muscle_cell-ENCODE|CD4-positive_helper_T_cell-ENCODE|CD8-positive_alpha-beta_T_cell-ENCODE|erythroblast-Corces2016|fibroblast_of_lung_fetal-ENCODE|foreskin_fibroblast-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|HAP1|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|LoVo|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|ovary-Roadmap|stomach_fetal-ENCODE|stomach_fetal-Roadmap|trophoblast_cell-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	36461319	40461319	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61776719	rs61776719	38461319	MTF1	38325042	38325542	38325292	-136027	136027	6	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.041961	6	A673-ENCODE|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|B_cell-ENCODE|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD4-positive_helper_T_cell-ENCODE|CD8-positive_alpha-beta_T_cell-ENCODE|erythroblast-Corces2016|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung_fetal-ENCODE|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H9-Roadmap|HAP1|heart_ventricle-ENCODE|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|LoVo|MDA-MB-231|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|ovary-Roadmap|psoas_muscle-Roadmap|small_intestine_fetal-ENCODE|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|T-cell-ENCODE|thymus_fetal-ENCODE|thymus_fetal-Roadmap|trophoblast_cell-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	36461319	40461319	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61776719	rs61776719	38461319	INPP5B	38412479	38412979	38412729	-48590	48590	4	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.102227	4	A673-ENCODE|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland-ENCODE|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte-ENCODE|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-ENCODE|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_6_hour-Garber2017|Eahy926_Ctrl|Eahy926_TNF|erythroblast-Corces2016|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung_fetal-ENCODE|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H9-ENCODE|H9-Roadmap|HAP1|heart_ventricle-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|hepatocyte-ENCODE|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|Karpas-422-ENCODE|liver-ENCODE|MM.1S-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|OCI-LY7-ENCODE|osteoblast-ENCODE|ovary-Roadmap|pancreas-Roadmap|PC-9-ENCODE|placenta-Roadmap|psoas_muscle-Roadmap|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|T-cell-ENCODE|TeloHAEC_Ctrl|thymus_fetal-ENCODE|thymus_fetal-Roadmap|trophoblast_cell-ENCODE|uterus-ENCODE	0.020939	2	Eahy926_Ctrl|Eahy926_TNF|TeloHAEC_Ctrl
chr1	36461319	40461319	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61776719	rs61776719	38461319	SF3A3	38455532	38456032	38455782	-5537	5537	1	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.264003	1	A549_treated_with_ethanol_0.02_percent_for_1_hour-Roadmap|A673-ENCODE|Adipocyte-Claussnitzer_d0|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d2|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland_fetal-ENCODE|adrenal_gland_fetal-Roadmap|adrenal_gland-ENCODE|astrocyte-ENCODE|astrocyte-Roadmap|B_cell-ENCODE|bipolar_neuron_from_iPSC-ENCODE|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|brite_adipose-Loft2014|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte_treated_with_BG_1h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_4h-Novakovic2016|CD14-positive_monocyte_treated_with_BG_d6-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d1-Novakovic2016|CD14-positive_monocyte_treated_with_RPMI_d6-Novakovic2016|CD14-positive_monocyte-ENCODE|CD14-positive_monocyte-Novakovic2016|CD14-positive_monocyte-Roadmap|CD14-positive_monocytes-Roadmap|CD19-positive_B_cell-Roadmap|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD4-positive_helper_T_cell-ENCODE|CD56-positive_natural_killer_cells-Roadmap|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery_smooth_muscle_cell-Miller2016|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_2_hour-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|Eahy926_Ctrl|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|epithelial_cell_of_prostate-ENCODE|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|GM12878-ENCODE|GM12878-Roadmap|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Mesenchymal_Stem_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H7|H9-ENCODE|H9-Roadmap|HAP1|HCT116-AID_ENCODE_DHS_Auxin6hr|HCT116-AID_ENCODE_DHS_untreated|HCT116-ENCODE|heart_ventricle-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|HepG2-Roadmap|HT29|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|K562-Roadmap|Karpas-422-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|large_intestine_fetal-ENCODE|large_intestine_fetal-Roadmap|LNCAP|LoVo|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap|MCF-7-ENCODE|MCF10A_treated_with_TAM24hr-Ji2017|MCF10A-Ji2017|MM.1S-ENCODE|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|NCCIT|OCI-LY7-ENCODE|osteoblast-ENCODE|ovary-Roadmap|Panc1-ENCODE|pancreas-Roadmap|pancreatic-acinar-cell-AMP|pancreatic-alpha-cell-AMP|pancreatic-beta-cell-AMP|pancreatic-ductal-cell-AMP|PC-9-ENCODE|placenta-ENCODE|placenta-Roadmap|psoas_muscle-Roadmap|SK-N-SH-ENCODE|skeletal_muscle_myoblast-Roadmap|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|T-cell-ENCODE|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF|thymus_fetal-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|trophoblast_cell-ENCODE|uterus-ENCODE|white_adipose-Loft2014	0.15904	1	Eahy926_Ctrl|Eahy926_TNF|Eahy926_VEGF|endothelial_cell_of_umbilical_vein-Roadmap|TeloHAEC_Ctrl|TeloHAEC_IL1b|TeloHAEC_TNF|TeloHAEC_VEGF
chr1	36461319	40461319	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61776719	rs61776719	38461319	FHL3	38470937	38471437	38471187	9868	9868	2	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.14075	2	A673-ENCODE|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland-ENCODE|astrocyte-ENCODE|astrocyte-Roadmap|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte-Novakovic2016|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-ENCODE|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery_smooth_muscle_cell-Miller2016|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_4_hour-Garber2017|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_BMP4_Derived_Trophoblast_Cultured_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|HAP1|heart_ventricle-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|HT29|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|LoVo|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|ovary-Roadmap|Panc1-ENCODE|pancreas-Roadmap|psoas_muscle-Roadmap|SK-N-SH-ENCODE|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|T-cell-ENCODE|thymus_fetal-Roadmap|thyroid_gland-ENCODE|trophoblast_cell-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	36461319	40461319	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61776719	rs61776719	38461319	UTP11	38478133	38478633	38478383	17064	17064	3	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.11045	3	A673-ENCODE|Adipocyte-Claussnitzer_d14|Adipocyte-Claussnitzer_d6|adipose_tissue-ENCODE|adrenal_gland-ENCODE|body_of_pancreas-ENCODE|breast_epithelium-ENCODE|cardiac_muscle_cell-ENCODE|CD14-positive_monocyte-Novakovic2016|CD3-positive_T_cell-Roadmap|CD34-positive_mobilized-Roadmap|CD4-positive_helper_T_cell-Corces2016|CD4-positive_helper_T_cell-ENCODE|CD8-positive_alpha-beta_T_cell-ENCODE|coronary_artery_smooth_muscle_cell-Miller2016|dendritic_cell_treated_with_Lipopolysaccharide_100_ng-mL_for_30_minute-Garber2017|erythroblast-Corces2016|fibroblast_of_arm-ENCODE|fibroblast_of_dermis-ENCODE|fibroblast_of_dermis-Roadmap|fibroblast_of_lung_fetal-ENCODE|fibroblast_of_lung-Roadmap|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|H1_BMP4_Derived_Mesendoderm_Cultured_Cells-Roadmap|H1_Derived_Neuronal_Progenitor_Cultured_Cells-Roadmap|H1-hESC-ENCODE|H1-hESC-Roadmap|H9-ENCODE|H9-Roadmap|HAP1|heart_ventricle-ENCODE|HeLa-S3-ENCODE|HeLa-S3-Roadmap|HT29|IMR90-ENCODE|IMR90-Roadmap|induced_pluripotent_stem_cell-ENCODE|iPS_DF_19.11_Cell_Line-Roadmap|iPS_DF_19.11-ENCODE|keratinocyte-ENCODE|keratinocyte-Roadmap|large_intestine_fetal-Roadmap|LoVo|muscle_of_leg_fetal-ENCODE|muscle_of_leg_fetal-Roadmap|muscle_of_trunk_fetal-ENCODE|muscle_of_trunk_fetal-Roadmap|ovary-Roadmap|Panc1-ENCODE|pancreas-Roadmap|pancreatic-alpha-cell-AMP|psoas_muscle-Roadmap|SK-N-SH-ENCODE|small_intestine_fetal-ENCODE|small_intestine_fetal-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach_fetal-ENCODE|stomach_fetal-Roadmap|stomach-Roadmap|T-cell-ENCODE|thyroid_gland-ENCODE|trophoblast_cell-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	36461319	40461319	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs61776719	rs61776719	38461319	POU3F1	38512200	38512700	38512450	51131	51131	5	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.059272	5	A673-ENCODE|adipose_tissue-ENCODE|adrenal_gland-ENCODE|breast_epithelium-ENCODE|CD14-positive_monocyte-Novakovic2016|erythroblast-Corces2016|foreskin_fibroblast-Roadmap|gastrocnemius_medialis-ENCODE|H1-hESC-Roadmap|heart_ventricle-ENCODE|IMR90-ENCODE|IMR90-Roadmap|iPS_DF_19.11_Cell_Line-Roadmap|LoVo|ovary-Roadmap|pancreas-Roadmap|psoas_muscle-Roadmap|spinal_cord_fetal-ENCODE|spleen-ENCODE|stomach-Roadmap|trophoblast_cell-ENCODE|uterus-ENCODE	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	ACOT11	55013556	55014056	55013806	-475736	475736	12	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	FAM151A	55088950	55089450	55089200	-400342	400342	11	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	MROH7-TTC4	55107162	55107662	55107412	-382130	382130	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	MROH7	55107162	55107662	55107412	-382130	382130	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	TTC4	55181244	55181744	55181494	-308048	308048	9	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	PARS2	55229976	55230476	55230226	-259316	259316	8	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	TTC22	55266691	55267191	55266941	-222601	222601	7	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	LEXM	55271485	55271985	55271735	-217807	217807	6	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	DHCR24	55352671	55353171	55352921	-136621	136621	4	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.017726	3	H9-ENCODE|iPS_DF_19.11-ENCODE	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	TMEM61	55446086	55446586	55446336	-43206	43206	3	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	BSND	55464366	55464866	55464616	-24926	24926	2	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.040774	1	H9-ENCODE	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	PCSK9	55504898	55505398	55505148	15606	15606	1	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.038894	2	H9-ENCODE|iPS_DF_19.11-ENCODE	NA	NA	NA
chr1	53489542	57489542	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs34232196	rs34232196	55489542	USP24	55680789	55681289	55681039	191497	191497	5	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	ACOT11	55013556	55014056	55013806	-491841	491841	12	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	FAM151A	55088950	55089450	55089200	-416447	416447	11	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	MROH7-TTC4	55107162	55107662	55107412	-398235	398235	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	MROH7	55107162	55107662	55107412	-398235	398235	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	TTC4	55181244	55181744	55181494	-324153	324153	9	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	PARS2	55229976	55230476	55230226	-275421	275421	8	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	TTC22	55266691	55267191	55266941	-238706	238706	7	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	LEXM	55271485	55271985	55271735	-233912	233912	6	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	DHCR24	55352671	55353171	55352921	-152726	152726	4	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	TMEM61	55446086	55446586	55446336	-59311	59311	3	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	BSND	55464366	55464866	55464616	-41031	41031	2	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	PCSK9	55504898	55505398	55505148	-499	499	1	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.196978	1	A673-ENCODE|H9-ENCODE|H9-Roadmap|HepG2-Roadmap|LoVo|mammary_epithelial_cell-ENCODE|mammary_epithelial_cell-Roadmap	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	USP24	55680789	55681289	55681039	175392	175392	5	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53505647	57505647	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs11591147	rs11591147	55505647	PLPP3	57045007	57045507	57045257	1539610	1539610	13	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	FAM151A	55088950	55089450	55089200	-432113	432113	11	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	MROH7-TTC4	55107162	55107662	55107412	-413901	413901	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	MROH7	55107162	55107662	55107412	-413901	413901	10	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	TTC4	55181244	55181744	55181494	-339819	339819	9	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	PARS2	55229976	55230476	55230226	-291087	291087	8	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	TTC22	55266691	55267191	55266941	-254372	254372	7	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	LEXM	55271485	55271985	55271735	-249578	249578	6	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	DHCR24	55352671	55353171	55352921	-168392	168392	5	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	TMEM61	55446086	55446586	55446336	-74977	74977	3	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	BSND	55464366	55464866	55464616	-56697	56697	2	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	PCSK9	55504898	55505398	55505148	-16165	16165	1	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	0.032437	1	myotube_originated_from_skeletal_muscle_myoblast-Roadmap|myotube-ENCODE|trophoblast_cell-ENCODE	NA	NA	NA
chr1	53521313	57521313	CAD_Aragam2021	Aragam2021	CAD_Aragam2021-rs472495	rs472495	55521313	USP24	55680789	55681289	55681039	159726	159726	4	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
